IND,VIU,Location,Year,HOUSE_ID
18890800,VIU,SFLL,1889,158
18890799,VIU,SFLL,1889,158
18890871,VIU,SFLL,1889,172
18890870,VIU,SFLL,1889,172
18890869,VIU,SFLL,1889,172
18890868,VIU,SFLL,1889,172
18890867,VIU,SFLL,1889,172
18890941,VIU,SFLL,1889,187
18890940,VIU,SFLL,1889,187
18890939,VIU,SFLL,1889,187
18891115,VIU,SFLL,1889,220
18891114,VIU,SFLL,1889,220
18891113,VIU,SFLL,1889,220
18891118,VIU,SFLL,1889,221
18891117,VIU,SFLL,1889,221
18891116,VIU,SFLL,1889,221
18891201,VIU,SFLL,1889,239
18891200,VIU,SFLL,1889,239
18891199,VIU,SFLL,1889,239
18891198,VIU,SFLL,1889,239
18891197,VIU,SFLL,1889,239
18891196,VIU,SFLL,1889,239
18891209,VIU,SFLL,1889,240
18891208,VIU,SFLL,1889,240
18891207,VIU,SFLL,1889,240
18891206,VIU,SFLL,1889,240
18891205,VIU,SFLL,1889,240
18891204,VIU,SFLL,1889,240
18891203,VIU,SFLL,1889,240
18891202,VIU,SFLL,1889,240
18891228,VIU,SFLL,1889,243
18891227,VIU,SFLL,1889,243
18891226,VIU,SFLL,1889,243
18891225,VIU,SFLL,1889,243
18891224,VIU,SFLL,1889,243
18891223,VIU,SFLL,1889,243
18891222,VIU,SFLL,1889,243
18891221,VIU,SFLL,1889,243
18891234,VIU,SFLL,1889,244
18891233,VIU,SFLL,1889,244
18891232,VIU,SFLL,1889,244
18891231,VIU,SFLL,1889,244
18891230,VIU,SFLL,1889,244
18891229,VIU,SFLL,1889,244
18891235,VIU,SFLL,1889,245
18891238,VIU,SFLL,1889,246
18891237,VIU,SFLL,1889,246
18891236,VIU,SFLL,1889,246
18891240,VIU,SFLL,1889,247
18891239,VIU,SFLL,1889,247
18891244,VIU,SFLL,1889,248
18891243,VIU,SFLL,1889,248
18891242,VIU,SFLL,1889,248
18891241,VIU,SFLL,1889,248
18891247,VIU,SFLL,1889,249
18891246,VIU,SFLL,1889,249
18891245,VIU,SFLL,1889,249
18891249,VIU,SFLL,1889,250
18891248,VIU,SFLL,1889,250
18891252,VIU,SFLL,1889,251
18891251,VIU,SFLL,1889,251
18891250,VIU,SFLL,1889,251
18891254,VIU,SFLL,1889,252
18891253,VIU,SFLL,1889,252
18891257,VIU,SFLL,1889,253
18891256,VIU,SFLL,1889,253
18891255,VIU,SFLL,1889,253
18892715,VIU,SFLL,1889,562
18892714,VIU,SFLL,1889,562
18892713,VIU,SFLL,1889,562
18892712,VIU,SFLL,1889,562
18892718,VIU,SFLL,1889,563
18892717,VIU,SFLL,1889,563
18892716,VIU,SFLL,1889,563
18892725,VIU,SFLL,1889,564
18892724,VIU,SFLL,1889,564
18892723,VIU,SFLL,1889,564
18892722,VIU,SFLL,1889,564
18892721,VIU,SFLL,1889,564
18892720,VIU,SFLL,1889,564
18892719,VIU,SFLL,1889,564
18892729,VIU,SFLL,1889,565
18892728,VIU,SFLL,1889,565
18892727,VIU,SFLL,1889,565
18892726,VIU,SFLL,1889,565
18892734,VIU,SFLL,1889,566
18892733,VIU,SFLL,1889,566
18892732,VIU,SFLL,1889,566
18892731,VIU,SFLL,1889,566
18892730,VIU,SFLL,1889,566
18892738,VIU,SFLL,1889,567
18892737,VIU,SFLL,1889,567
18892736,VIU,SFLL,1889,567
18892735,VIU,SFLL,1889,567
18892741,VIU,SFLL,1889,568
18892740,VIU,SFLL,1889,568
18892739,VIU,SFLL,1889,568
18892754,VIU,SFLL,1889,571
18892753,VIU,SFLL,1889,571
18892752,VIU,SFLL,1889,571
18892751,VIU,SFLL,1889,571
18892750,VIU,SFLL,1889,571
18892762,VIU,SFLL,1889,572
18892761,VIU,SFLL,1889,572
18892760,VIU,SFLL,1889,572
18892759,VIU,SFLL,1889,572
18892758,VIU,SFLL,1889,572
18892757,VIU,SFLL,1889,572
18892756,VIU,SFLL,1889,572
18892755,VIU,SFLL,1889,572
18892802,VIU,SFLL,1889,578
18892801,VIU,SFLL,1889,578
18892800,VIU,SFLL,1889,578
18892799,VIU,SFLL,1889,578
18892798,VIU,SFLL,1889,578
18892797,VIU,SFLL,1889,578
18892773,VIU,SFLL,1889,573
18892772,VIU,SFLL,1889,573
18892771,VIU,SFLL,1889,573
18892770,VIU,SFLL,1889,573
18892769,VIU,SFLL,1889,573
18892768,VIU,SFLL,1889,573
18892767,VIU,SFLL,1889,573
18892766,VIU,SFLL,1889,573
18892765,VIU,SFLL,1889,573
18892764,VIU,SFLL,1889,573
18892763,VIU,SFLL,1889,573
18892780,VIU,SFLL,1889,574
18892779,VIU,SFLL,1889,574
18892778,VIU,SFLL,1889,574
18892777,VIU,SFLL,1889,574
18892776,VIU,SFLL,1889,574
18892775,VIU,SFLL,1889,574
18892774,VIU,SFLL,1889,574
18892749,VIU,SFLL,1889,570
18892748,VIU,SFLL,1889,570
18892784,VIU,SFLL,1889,575
18892783,VIU,SFLL,1889,575
18892782,VIU,SFLL,1889,575
18892781,VIU,SFLL,1889,575
18892747,VIU,SFLL,1889,569
18892746,VIU,SFLL,1889,569
18892745,VIU,SFLL,1889,569
18892744,VIU,SFLL,1889,569
18892743,VIU,SFLL,1889,569
18892742,VIU,SFLL,1889,569
18892790,VIU,SFLL,1889,576
18892789,VIU,SFLL,1889,576
18892788,VIU,SFLL,1889,576
18892787,VIU,SFLL,1889,576
18892786,VIU,SFLL,1889,576
18892785,VIU,SFLL,1889,576
18892823,VIU,SFLL,1889,583
18892822,VIU,SFLL,1889,583
18892821,VIU,SFLL,1889,583
18892820,VIU,SFLL,1889,583
18892819,VIU,SFLL,1889,583
18892853,VIU,SFLL,1889,589
18892852,VIU,SFLL,1889,589
18892851,VIU,SFLL,1889,589
18892850,VIU,SFLL,1889,589
18892813,VIU,SFLL,1889,581
18892812,VIU,SFLL,1889,581
18892811,VIU,SFLL,1889,581
18892810,VIU,SFLL,1889,581
18892818,VIU,SFLL,1889,582
18892817,VIU,SFLL,1889,582
18892816,VIU,SFLL,1889,582
18892815,VIU,SFLL,1889,582
18892814,VIU,SFLL,1889,582
18892829,VIU,SFLL,1889,584
18892828,VIU,SFLL,1889,584
18892827,VIU,SFLL,1889,584
18892826,VIU,SFLL,1889,584
18892825,VIU,SFLL,1889,584
18892824,VIU,SFLL,1889,584
18892837,VIU,SFLL,1889,585
18892836,VIU,SFLL,1889,585
18892835,VIU,SFLL,1889,585
18892834,VIU,SFLL,1889,585
18892833,VIU,SFLL,1889,585
18892832,VIU,SFLL,1889,585
18892831,VIU,SFLL,1889,585
18892830,VIU,SFLL,1889,585
18892842,VIU,SFLL,1889,586
18892841,VIU,SFLL,1889,586
18892840,VIU,SFLL,1889,586
18892839,VIU,SFLL,1889,586
18892838,VIU,SFLL,1889,586
18892846,VIU,SFLL,1889,587
18892845,VIU,SFLL,1889,587
18892844,VIU,SFLL,1889,587
18892843,VIU,SFLL,1889,587
18892806,VIU,SFLL,1889,579
18892805,VIU,SFLL,1889,579
18892804,VIU,SFLL,1889,579
18892803,VIU,SFLL,1889,579
18892849,VIU,SFLL,1889,588
18892848,VIU,SFLL,1889,588
18892847,VIU,SFLL,1889,588
18892796,VIU,SFLL,1889,577
18892795,VIU,SFLL,1889,577
18892794,VIU,SFLL,1889,577
18892793,VIU,SFLL,1889,577
18892792,VIU,SFLL,1889,577
18892791,VIU,SFLL,1889,577
18892809,VIU,SFLL,1889,580
18892808,VIU,SFLL,1889,580
18892807,VIU,SFLL,1889,580
18330444,VIU,SFLL,1833,95
18330443,VIU,SFLL,1833,95
18330442,VIU,SFLL,1833,95
18330471,VIU,SFLL,1833,99
18330470,VIU,SFLL,1833,99
18330469,VIU,SFLL,1833,99
18330468,VIU,SFLL,1833,99
18330467,VIU,SFLL,1833,99
18330466,VIU,SFLL,1833,99
18330465,VIU,SFLL,1833,99
18330464,VIU,SFLL,1833,99
18330477,VIU,SFLL,1833,101
18330476,VIU,SFLL,1833,101
18330487,VIU,SFLL,1833,103
18330486,VIU,SFLL,1833,103
18330496,VIU,SFLL,1833,105
18330495,VIU,SFLL,1833,105
18330494,VIU,SFLL,1833,105
18330493,VIU,SFLL,1833,105
18330505,VIU,SFLL,1833,107
18330504,VIU,SFLL,1833,107
18330503,VIU,SFLL,1833,107
18330502,VIU,SFLL,1833,107
18330515,VIU,SFLL,1833,109
18330514,VIU,SFLL,1833,109
18330513,VIU,SFLL,1833,109
18330512,VIU,SFLL,1833,109
18330511,VIU,SFLL,1833,109
18330510,VIU,SFLL,1833,109
18330522,VIU,SFLL,1833,111
18330521,VIU,SFLL,1833,111
18330520,VIU,SFLL,1833,111
18330519,VIU,SFLL,1833,111
18330441,VIU,SFLL,1833,94
18330440,VIU,SFLL,1833,94
18330439,VIU,SFLL,1833,94
18330438,VIU,SFLL,1833,94
18330437,VIU,SFLL,1833,94
18330436,VIU,SFLL,1833,94
18330435,VIU,SFLL,1833,94
18330434,VIU,SFLL,1833,94
18330433,VIU,SFLL,1833,94
18330432,VIU,SFLL,1833,94
18330431,VIU,SFLL,1833,94
18391821,VIU,SFLL,1839,721
18391820,VIU,SFLL,1839,721
18391819,VIU,SFLL,1839,721
18391818,VIU,SFLL,1839,721
18391817,VIU,SFLL,1839,721
18391816,VIU,SFLL,1839,721
18391815,VIU,SFLL,1839,721
18391814,VIU,SFLL,1839,721
18782141,VIU,SFLL,1878,514
18782140,VIU,SFLL,1878,514
18782139,VIU,SFLL,1878,514
18782138,VIU,SFLL,1878,514
18812337,VIU,SFLL,1881,509
18812336,VIU,SFLL,1881,509
18812335,VIU,SFLL,1881,509
18892318,VIU,SFLL,1889,483
18892317,VIU,SFLL,1889,483
18892316,VIU,SFLL,1889,483
18330451,VIU,SFLL,1833,96
18330450,VIU,SFLL,1833,96
18330449,VIU,SFLL,1833,96
18330448,VIU,SFLL,1833,96
18330447,VIU,SFLL,1833,96
18330446,VIU,SFLL,1833,96
18330445,VIU,SFLL,1833,96
18391823,VIU,SFLL,1839,722
18391822,VIU,SFLL,1839,722
18782145,VIU,SFLL,1878,515
18782144,VIU,SFLL,1878,515
18782143,VIU,SFLL,1878,515
18782142,VIU,SFLL,1878,515
18812344,VIU,SFLL,1881,510
18812343,VIU,SFLL,1881,510
18812342,VIU,SFLL,1881,510
18812341,VIU,SFLL,1881,510
18812340,VIU,SFLL,1881,510
18812339,VIU,SFLL,1881,510
18812338,VIU,SFLL,1881,510
18892391,VIU,SFLL,1889,498
18892390,VIU,SFLL,1889,498
18892389,VIU,SFLL,1889,498
18892388,VIU,SFLL,1889,498
18892387,VIU,SFLL,1889,498
18892386,VIU,SFLL,1889,498
18330459,VIU,SFLL,1833,97
18330458,VIU,SFLL,1833,97
18330457,VIU,SFLL,1833,97
18330456,VIU,SFLL,1833,97
18330455,VIU,SFLL,1833,97
18330454,VIU,SFLL,1833,97
18330453,VIU,SFLL,1833,97
18330452,VIU,SFLL,1833,97
18391828,VIU,SFLL,1839,723
18391827,VIU,SFLL,1839,723
18391826,VIU,SFLL,1839,723
18391825,VIU,SFLL,1839,723
18391824,VIU,SFLL,1839,723
18391830,VIU,SFLL,1839,724
18391829,VIU,SFLL,1839,724
18782146,VIU,SFLL,1878,516
18812351,VIU,SFLL,1881,511
18812350,VIU,SFLL,1881,511
18812349,VIU,SFLL,1881,511
18812348,VIU,SFLL,1881,511
18812347,VIU,SFLL,1881,511
18812346,VIU,SFLL,1881,511
18812345,VIU,SFLL,1881,511
18892323,VIU,SFLL,1889,484
18892322,VIU,SFLL,1889,484
18892321,VIU,SFLL,1889,484
18892320,VIU,SFLL,1889,484
18892319,VIU,SFLL,1889,484
18330463,VIU,SFLL,1833,98
18330462,VIU,SFLL,1833,98
18330461,VIU,SFLL,1833,98
18330460,VIU,SFLL,1833,98
18391837,VIU,SFLL,1839,725
18391836,VIU,SFLL,1839,725
18391835,VIU,SFLL,1839,725
18391834,VIU,SFLL,1839,725
18391833,VIU,SFLL,1839,725
18391832,VIU,SFLL,1839,725
18391831,VIU,SFLL,1839,725
18782150,VIU,SFLL,1878,517
18782149,VIU,SFLL,1878,517
18782148,VIU,SFLL,1878,517
18782147,VIU,SFLL,1878,517
18812359,VIU,SFLL,1881,512
18812358,VIU,SFLL,1881,512
18812357,VIU,SFLL,1881,512
18812356,VIU,SFLL,1881,512
18812355,VIU,SFLL,1881,512
18812354,VIU,SFLL,1881,512
18812353,VIU,SFLL,1881,512
18812352,VIU,SFLL,1881,512
18892399,VIU,SFLL,1889,499
18892398,VIU,SFLL,1889,499
18892397,VIU,SFLL,1889,499
18892396,VIU,SFLL,1889,499
18892395,VIU,SFLL,1889,499
18892394,VIU,SFLL,1889,499
18892393,VIU,SFLL,1889,499
18892392,VIU,SFLL,1889,499
18812371,VIU,SFLL,1881,513
18812370,VIU,SFLL,1881,513
18812369,VIU,SFLL,1881,513
18812368,VIU,SFLL,1881,513
18812367,VIU,SFLL,1881,513
18812366,VIU,SFLL,1881,513
18812365,VIU,SFLL,1881,513
18812364,VIU,SFLL,1881,513
18812363,VIU,SFLL,1881,513
18812362,VIU,SFLL,1881,513
18812361,VIU,SFLL,1881,513
18812360,VIU,SFLL,1881,513
18892334,VIU,SFLL,1889,485
18892333,VIU,SFLL,1889,485
18892332,VIU,SFLL,1889,485
18892331,VIU,SFLL,1889,485
18892330,VIU,SFLL,1889,485
18892329,VIU,SFLL,1889,485
18892328,VIU,SFLL,1889,485
18892327,VIU,SFLL,1889,485
18892326,VIU,SFLL,1889,485
18892325,VIU,SFLL,1889,485
18892324,VIU,SFLL,1889,485
18391871,VIU,SFLL,1839,731
18391870,VIU,SFLL,1839,731
18391869,VIU,SFLL,1839,731
18391868,VIU,SFLL,1839,731
18782171,VIU,SFLL,1878,522
18782170,VIU,SFLL,1878,522
18782169,VIU,SFLL,1878,522
18782168,VIU,SFLL,1878,522
18782167,VIU,SFLL,1878,522
18782166,VIU,SFLL,1878,522
18812386,VIU,SFLL,1881,519
18812385,VIU,SFLL,1881,519
18892407,VIU,SFLL,1889,501
18892406,VIU,SFLL,1889,501
18892405,VIU,SFLL,1889,501
18892404,VIU,SFLL,1889,501
18892403,VIU,SFLL,1889,501
18391878,VIU,SFLL,1839,733
18391877,VIU,SFLL,1839,733
18391876,VIU,SFLL,1839,733
18391875,VIU,SFLL,1839,733
18391874,VIU,SFLL,1839,733
18782179,VIU,SFLL,1878,524
18782178,VIU,SFLL,1878,524
18782177,VIU,SFLL,1878,524
18782176,VIU,SFLL,1878,524
18782175,VIU,SFLL,1878,524
18782174,VIU,SFLL,1878,524
18782180,VIU,SFLL,1878,525
18812394,VIU,SFLL,1881,521
18812393,VIU,SFLL,1881,521
18812392,VIU,SFLL,1881,521
18812391,VIU,SFLL,1881,521
18892412,VIU,SFLL,1889,502
18892411,VIU,SFLL,1889,502
18892410,VIU,SFLL,1889,502
18892409,VIU,SFLL,1889,502
18892408,VIU,SFLL,1889,502
18330509,VIU,SFLL,1833,108
18330508,VIU,SFLL,1833,108
18330507,VIU,SFLL,1833,108
18330506,VIU,SFLL,1833,108
18391886,VIU,SFLL,1839,734
18391885,VIU,SFLL,1839,734
18391884,VIU,SFLL,1839,734
18391883,VIU,SFLL,1839,734
18391882,VIU,SFLL,1839,734
18391881,VIU,SFLL,1839,734
18391880,VIU,SFLL,1839,734
18391879,VIU,SFLL,1839,734
18782185,VIU,SFLL,1878,526
18782184,VIU,SFLL,1878,526
18782183,VIU,SFLL,1878,526
18782182,VIU,SFLL,1878,526
18782181,VIU,SFLL,1878,526
18892354,VIU,SFLL,1889,489
18892353,VIU,SFLL,1889,489
18892352,VIU,SFLL,1889,489
18892351,VIU,SFLL,1889,489
18812408,VIU,SFLL,1881,524
18812407,VIU,SFLL,1881,524
18812406,VIU,SFLL,1881,524
18812405,VIU,SFLL,1881,524
18812404,VIU,SFLL,1881,524
18892430,VIU,SFLL,1889,504
18892429,VIU,SFLL,1889,504
18892428,VIU,SFLL,1889,504
18892427,VIU,SFLL,1889,504
18892426,VIU,SFLL,1889,504
18892425,VIU,SFLL,1889,504
18892424,VIU,SFLL,1889,504
18892423,VIU,SFLL,1889,504
18892422,VIU,SFLL,1889,504
18892421,VIU,SFLL,1889,504
18892420,VIU,SFLL,1889,504
18892419,VIU,SFLL,1889,504
18892418,VIU,SFLL,1889,504
18892417,VIU,SFLL,1889,504
18892416,VIU,SFLL,1889,504
18892415,VIU,SFLL,1889,504
18330475,VIU,SFLL,1833,100
18330474,VIU,SFLL,1833,100
18330473,VIU,SFLL,1833,100
18330472,VIU,SFLL,1833,100
18391841,VIU,SFLL,1839,726
18391840,VIU,SFLL,1839,726
18391839,VIU,SFLL,1839,726
18391838,VIU,SFLL,1839,726
18782151,VIU,SFLL,1878,518
18782156,VIU,SFLL,1878,519
18782155,VIU,SFLL,1878,519
18782154,VIU,SFLL,1878,519
18782153,VIU,SFLL,1878,519
18782152,VIU,SFLL,1878,519
18391890,VIU,SFLL,1839,735
18391889,VIU,SFLL,1839,735
18391888,VIU,SFLL,1839,735
18391887,VIU,SFLL,1839,735
18782189,VIU,SFLL,1878,527
18782188,VIU,SFLL,1878,527
18782187,VIU,SFLL,1878,527
18782186,VIU,SFLL,1878,527
18812396,VIU,SFLL,1881,522
18812395,VIU,SFLL,1881,522
18892414,VIU,SFLL,1889,503
18892413,VIU,SFLL,1889,503
18391852,VIU,SFLL,1839,727
18391851,VIU,SFLL,1839,727
18391850,VIU,SFLL,1839,727
18391849,VIU,SFLL,1839,727
18391848,VIU,SFLL,1839,727
18391847,VIU,SFLL,1839,727
18391846,VIU,SFLL,1839,727
18391845,VIU,SFLL,1839,727
18391844,VIU,SFLL,1839,727
18391843,VIU,SFLL,1839,727
18391842,VIU,SFLL,1839,727
18812375,VIU,SFLL,1881,515
18892337,VIU,SFLL,1889,486
18892336,VIU,SFLL,1889,486
18892335,VIU,SFLL,1889,486
18782194,VIU,SFLL,1878,528
18782193,VIU,SFLL,1878,528
18782192,VIU,SFLL,1878,528
18782191,VIU,SFLL,1878,528
18782190,VIU,SFLL,1878,528
18812403,VIU,SFLL,1881,523
18812402,VIU,SFLL,1881,523
18812401,VIU,SFLL,1881,523
18812400,VIU,SFLL,1881,523
18812399,VIU,SFLL,1881,523
18812398,VIU,SFLL,1881,523
18812397,VIU,SFLL,1881,523
18892359,VIU,SFLL,1889,490
18892358,VIU,SFLL,1889,490
18892357,VIU,SFLL,1889,490
18892356,VIU,SFLL,1889,490
18892355,VIU,SFLL,1889,490
18330492,VIU,SFLL,1833,104
18330491,VIU,SFLL,1833,104
18330490,VIU,SFLL,1833,104
18330489,VIU,SFLL,1833,104
18330488,VIU,SFLL,1833,104
18391864,VIU,SFLL,1839,729
18391863,VIU,SFLL,1839,729
18391862,VIU,SFLL,1839,729
18391861,VIU,SFLL,1839,729
18391860,VIU,SFLL,1839,729
18391859,VIU,SFLL,1839,729
18391858,VIU,SFLL,1839,729
18391867,VIU,SFLL,1839,730
18391866,VIU,SFLL,1839,730
18391865,VIU,SFLL,1839,730
18782165,VIU,SFLL,1878,521
18782164,VIU,SFLL,1878,521
18782163,VIU,SFLL,1878,521
18812384,VIU,SFLL,1881,517
18812383,VIU,SFLL,1881,517
18812382,VIU,SFLL,1881,517
18812381,VIU,SFLL,1881,517
18892345,VIU,SFLL,1889,487
18892344,VIU,SFLL,1889,487
18892343,VIU,SFLL,1889,487
18892342,VIU,SFLL,1889,487
18892341,VIU,SFLL,1889,487
18892340,VIU,SFLL,1889,487
18892339,VIU,SFLL,1889,487
18892338,VIU,SFLL,1889,487
18330485,VIU,SFLL,1833,102
18330484,VIU,SFLL,1833,102
18330483,VIU,SFLL,1833,102
18330482,VIU,SFLL,1833,102
18330481,VIU,SFLL,1833,102
18330480,VIU,SFLL,1833,102
18330479,VIU,SFLL,1833,102
18330478,VIU,SFLL,1833,102
18391857,VIU,SFLL,1839,728
18391856,VIU,SFLL,1839,728
18391855,VIU,SFLL,1839,728
18391854,VIU,SFLL,1839,728
18391853,VIU,SFLL,1839,728
18782162,VIU,SFLL,1878,520
18782161,VIU,SFLL,1878,520
18782160,VIU,SFLL,1878,520
18782159,VIU,SFLL,1878,520
18782158,VIU,SFLL,1878,520
18782157,VIU,SFLL,1878,520
18812380,VIU,SFLL,1881,516
18812379,VIU,SFLL,1881,516
18812378,VIU,SFLL,1881,516
18812377,VIU,SFLL,1881,516
18812376,VIU,SFLL,1881,516
18892402,VIU,SFLL,1889,500
18892401,VIU,SFLL,1889,500
18892400,VIU,SFLL,1889,500
18330501,VIU,SFLL,1833,106
18330500,VIU,SFLL,1833,106
18330499,VIU,SFLL,1833,106
18330498,VIU,SFLL,1833,106
18330497,VIU,SFLL,1833,106
18391873,VIU,SFLL,1839,732
18391872,VIU,SFLL,1839,732
18782173,VIU,SFLL,1878,523
18782172,VIU,SFLL,1878,523
18812390,VIU,SFLL,1881,520
18812389,VIU,SFLL,1881,520
18812388,VIU,SFLL,1881,520
18812387,VIU,SFLL,1881,520
18892350,VIU,SFLL,1889,488
18892349,VIU,SFLL,1889,488
18892348,VIU,SFLL,1889,488
18892347,VIU,SFLL,1889,488
18892346,VIU,SFLL,1889,488
18330518,VIU,SFLL,1833,110
18330517,VIU,SFLL,1833,110
18330516,VIU,SFLL,1833,110
18782203,VIU,SFLL,1878,531
18782202,VIU,SFLL,1878,531
18782201,VIU,SFLL,1878,531
18812417,VIU,SFLL,1881,526
18812416,VIU,SFLL,1881,526
18812415,VIU,SFLL,1881,526
18812414,VIU,SFLL,1881,526
18892367,VIU,SFLL,1889,492
18892366,VIU,SFLL,1889,492
18892365,VIU,SFLL,1889,492
18892364,VIU,SFLL,1889,492
18892363,VIU,SFLL,1889,492
18782198,VIU,SFLL,1878,529
18782197,VIU,SFLL,1878,529
18782196,VIU,SFLL,1878,529
18782195,VIU,SFLL,1878,529
18892362,VIU,SFLL,1889,491
18892361,VIU,SFLL,1889,491
18892360,VIU,SFLL,1889,491
18782200,VIU,SFLL,1878,530
18782199,VIU,SFLL,1878,530
18812413,VIU,SFLL,1881,525
18812412,VIU,SFLL,1881,525
18812411,VIU,SFLL,1881,525
18812410,VIU,SFLL,1881,525
18812409,VIU,SFLL,1881,525
18892435,VIU,SFLL,1889,505
18892434,VIU,SFLL,1889,505
18892433,VIU,SFLL,1889,505
18892432,VIU,SFLL,1889,505
18892431,VIU,SFLL,1889,505
18782207,VIU,SFLL,1878,532
18782206,VIU,SFLL,1878,532
18782205,VIU,SFLL,1878,532
18782204,VIU,SFLL,1878,532
18782211,VIU,SFLL,1878,533
18782213,VIU,SFLL,1878,533
18782212,VIU,SFLL,1878,533
18782209,VIU,SFLL,1878,533
18782208,VIU,SFLL,1878,533
18782210,VIU,SFLL,1878,533
18812423,VIU,SFLL,1881,527
18812422,VIU,SFLL,1881,527
18812421,VIU,SFLL,1881,527
18812420,VIU,SFLL,1881,527
18812419,VIU,SFLL,1881,527
18812418,VIU,SFLL,1881,527
18892442,VIU,SFLL,1889,506
18892441,VIU,SFLL,1889,506
18892440,VIU,SFLL,1889,506
18892439,VIU,SFLL,1889,506
18892438,VIU,SFLL,1889,506
18892437,VIU,SFLL,1889,506
18892436,VIU,SFLL,1889,506
18782220,VIU,SFLL,1878,534
18782219,VIU,SFLL,1878,534
18782218,VIU,SFLL,1878,534
18782217,VIU,SFLL,1878,534
18782216,VIU,SFLL,1878,534
18782215,VIU,SFLL,1878,534
18782214,VIU,SFLL,1878,534
18812428,VIU,SFLL,1881,528
18812427,VIU,SFLL,1881,528
18812426,VIU,SFLL,1881,528
18812425,VIU,SFLL,1881,528
18812424,VIU,SFLL,1881,528
18892372,VIU,SFLL,1889,493
18892371,VIU,SFLL,1889,493
18892370,VIU,SFLL,1889,493
18892369,VIU,SFLL,1889,493
18892368,VIU,SFLL,1889,493
18782222,VIU,SFLL,1878,535
18782221,VIU,SFLL,1878,535
18812435,VIU,SFLL,1881,529
18812434,VIU,SFLL,1881,529
18812433,VIU,SFLL,1881,529
18812432,VIU,SFLL,1881,529
18812431,VIU,SFLL,1881,529
18812430,VIU,SFLL,1881,529
18812429,VIU,SFLL,1881,529
18892447,VIU,SFLL,1889,507
18892446,VIU,SFLL,1889,507
18892445,VIU,SFLL,1889,507
18892444,VIU,SFLL,1889,507
18892443,VIU,SFLL,1889,507
18782226,VIU,SFLL,1878,536
18782225,VIU,SFLL,1878,536
18782224,VIU,SFLL,1878,536
18782223,VIU,SFLL,1878,536
18782243,VIU,SFLL,1878,540
18782242,VIU,SFLL,1878,540
18782241,VIU,SFLL,1878,540
18782240,VIU,SFLL,1878,540
18782239,VIU,SFLL,1878,540
18782238,VIU,SFLL,1878,540
18782237,VIU,SFLL,1878,540
18812438,VIU,SFLL,1881,530
18812437,VIU,SFLL,1881,530
18812436,VIU,SFLL,1881,530
18892374,VIU,SFLL,1889,494
18892373,VIU,SFLL,1889,494
18782231,VIU,SFLL,1878,537
18782230,VIU,SFLL,1878,537
18782229,VIU,SFLL,1878,537
18782228,VIU,SFLL,1878,537
18782227,VIU,SFLL,1878,537
18782235,VIU,SFLL,1878,538
18782234,VIU,SFLL,1878,538
18782233,VIU,SFLL,1878,538
18782232,VIU,SFLL,1878,538
18782236,VIU,SFLL,1878,539
18782264,VIU,SFLL,1878,544
18782271,VIU,SFLL,1878,545
18782270,VIU,SFLL,1878,545
18782269,VIU,SFLL,1878,545
18782266,VIU,SFLL,1878,545
18782265,VIU,SFLL,1878,545
18782252,VIU,SFLL,1878,541
18782251,VIU,SFLL,1878,541
18782250,VIU,SFLL,1878,541
18782249,VIU,SFLL,1878,541
18782247,VIU,SFLL,1878,541
18782246,VIU,SFLL,1878,541
18782245,VIU,SFLL,1878,541
18782244,VIU,SFLL,1878,541
18782280,VIU,SFLL,1878,546
18782278,VIU,SFLL,1878,546
18782277,VIU,SFLL,1878,546
18782276,VIU,SFLL,1878,546
18782274,VIU,SFLL,1878,546
18782273,VIU,SFLL,1878,546
18782272,VIU,SFLL,1878,546
18812444,VIU,SFLL,1881,531
18812443,VIU,SFLL,1881,531
18812442,VIU,SFLL,1881,531
18812441,VIU,SFLL,1881,531
18812440,VIU,SFLL,1881,531
18812439,VIU,SFLL,1881,531
18892376,VIU,SFLL,1889,495
18892375,VIU,SFLL,1889,495
18782255,VIU,SFLL,1878,542
18782254,VIU,SFLL,1878,542
18782253,VIU,SFLL,1878,542
18782282,VIU,SFLL,1878,547
18782281,VIU,SFLL,1878,547
18782263,VIU,SFLL,1878,543
18782262,VIU,SFLL,1878,543
18782260,VIU,SFLL,1878,543
18782259,VIU,SFLL,1878,543
18782258,VIU,SFLL,1878,543
18782257,VIU,SFLL,1878,543
18782256,VIU,SFLL,1878,543
18782291,VIU,SFLL,1878,548
18782290,VIU,SFLL,1878,548
18782289,VIU,SFLL,1878,548
18782288,VIU,SFLL,1878,548
18782287,VIU,SFLL,1878,548
18782286,VIU,SFLL,1878,548
18782284,VIU,SFLL,1878,548
18812449,VIU,SFLL,1881,532
18812448,VIU,SFLL,1881,532
18812447,VIU,SFLL,1881,532
18812446,VIU,SFLL,1881,532
18812445,VIU,SFLL,1881,532
18892381,VIU,SFLL,1889,496
18892380,VIU,SFLL,1889,496
18892379,VIU,SFLL,1889,496
18892378,VIU,SFLL,1889,496
18892377,VIU,SFLL,1889,496
18782302,VIU,SFLL,1878,550
18782301,VIU,SFLL,1878,550
18782300,VIU,SFLL,1878,550
18782299,VIU,SFLL,1878,550
18782298,VIU,SFLL,1878,550
18782297,VIU,SFLL,1878,550
18782296,VIU,SFLL,1878,550
18782304,VIU,SFLL,1878,551
18782303,VIU,SFLL,1878,551
18892385,VIU,SFLL,1889,497
18892384,VIU,SFLL,1889,497
18892383,VIU,SFLL,1889,497
