ID_1,Relacio,Relacio_Harmonitzada,ID_2
18571191,null,filla,18571193
18571191,null,filla,18571192
18571191,jefe,jefe,18571191
18571199,null,filla,18571203
18571199,fill,fill,18571202
18571199,fill,fill,18571201
18571199,null,fill,18571200
18571199,jefe,jefe,18571199
18571204,null,filla,18571207
18571204,null,filla,18571206
18571204,esposa,esposa,18571205
18571204,jefe,jefe,18571204
18571208,null,mare,18571211
18571208,null,filla,18571210
18571208,esposa,esposa,18571209
18571208,jefe,jefe,18571208
18571212,null,filla,18571213
18571212,jefe,jefe,18571212
18571214,null,familiar,18571216
18571214,esposa,esposa,18571215
18571214,jefe,jefe,18571214
18571217,fill,fill,18571220
18571217,filla,filla,18571219
18571217,esposa,esposa,18571218
18571217,jefe,jefe,18571217
18571221,null,familiar,18571228
18571221,null,mare,18571227
18571221,filla,filla,18571226
18571221,fill,fill,18571225
18571221,filla,filla,18571224
18571221,filla,filla,18571223
18571221,esposa,esposa,18571222
18571221,jefe,jefe,18571221
18571229,esposa,esposa,18571230
18571229,jefe,jefe,18571229
18571231,esposa,esposa,18571232
18571231,jefe,jefe,18571231
18571233,null,altres,18571234
18571233,jefe,jefe,18571233
18571235,parents,parents,18571237
18571235,null,parents,18571236
18571235,jefe,jefe,18571235
18571238,parents,parents,18571242
18571238,parents,parents,18571241
18571238,parents,parents,18571240
18571238,esposa,esposa,18571239
18571238,jefe,jefe,18571238
18571243,null,filla,18571247
18571243,null,filla,18571246
18571243,null,fill,18571245
18571243,esposa,esposa,18571244
18571243,jefe,jefe,18571243
18571248,null,filla,18571254
18571248,null,filla,18571253
18571248,filla,filla,18571252
18571248,filla,filla,18571251
18571248,fill,fill,18571250
18571248,esposa,esposa,18571249
18571248,jefe,jefe,18571248
18571255,jefe,jefe,18571255
18571256,jefe,jefe,18571256
18571257,null,fill,18571260
18571257,null,fill,18571259
18571257,esposa,esposa,18571258
18571257,jefe,jefe,18571257
18571261,filla,filla,18571264
18571261,null,filla,18571263
18571261,esposa,esposa,18571262
18571261,jefe,jefe,18571261
18571265,parents,parents,18571268
18571265,null,fill,18571267
18571265,esposa,esposa,18571266
18571265,jefe,jefe,18571265
18571269,fill,fill,18571272
18571269,fill,fill,18571271
18571269,esposa,esposa,18571270
18571269,jefe,jefe,18571269
18571273,null,familiar,18571275
18571273,esposa,esposa,18571274
18571273,jefe,jefe,18571273
18571276,fill,fill,18571279
18571276,fill,fill,18571278
18571276,esposa,esposa,18571277
18571276,jefe,jefe,18571276
18571280,null,filla,18571282
18571280,esposa,esposa,18571281
18571280,jefe,jefe,18571280
18571283,filla,filla,18571284
18571283,jefe,jefe,18571283
18571285,null,fill,18571290
18571285,null,fill,18571289
18571285,null,filla,18571288
18571285,filla,filla,18571287
18571285,esposa,esposa,18571286
18571285,jefe,jefe,18571285
18571291,null,altres,18571295
18571291,filla,filla,18571294
18571291,null,fill,18571293
18571291,esposa,esposa,18571292
18571291,jefe,jefe,18571291
18571296,null,filla,18571298
18571296,null,filla,18571297
18571296,jefe,jefe,18571296
18571299,null,fill,18571302
18571299,fill,fill,18571301
18571299,null,filla,18571300
18571299,jefe,jefe,18571299
18571303,altres,altres,18571315
18571303,altres,altres,18571314
18571303,null,altres,18571313
18571303,null,altres,18571312
18571303,null,altres,18571311
18571303,null,altres,18571310
18571303,altres,altres,18571309
18571303,null,altres,18571308
18571303,null,servents,18571307
18571303,null,germa,18571306
18571303,null,parents,18571305
18571303,null,parents,18571304
18571303,jefe,jefe,18571303
18571316,null,filla,18571320
18571316,null,filla,18571319
18571316,null,fill,18571318
18571316,esposa,esposa,18571317
18571316,jefe,jefe,18571316
18571321,esposa,esposa,18571322
18571321,jefe,jefe,18571321
18571323,filla,filla,18571330
18571323,fill,fill,18571329
18571323,filla,filla,18571328
18571323,filla,filla,18571327
18571323,fill,fill,18571326
18571323,fill,fill,18571325
18571323,esposa,esposa,18571324
18571323,jefe,jefe,18571323
18571331,fill,fill,18571336
18571331,null,filla,18571335
18571331,fill,fill,18571334
18571331,null,parents,18571333
18571331,null,parents,18571332
18571331,jefe,jefe,18571331
18571337,null,altres,18571342
18571337,null,filla,18571341
18571337,null,filla,18571340
18571337,null,fill,18571339
18571337,null,fill,18571338
18571337,jefe,jefe,18571337
18571343,null,germana,18571352
18571343,filla,filla,18571351
18571343,filla,filla,18571350
18571343,filla,filla,18571349
18571343,fill,fill,18571348
18571343,fill,fill,18571347
18571343,fill,fill,18571346
18571343,null,mare,18571345
18571343,esposa,esposa,18571344
18571343,jefe,jefe,18571343
18571353,esposa,esposa,18571354
18571353,jefe,jefe,18571353
18571355,null,parents,18571358
18571355,fill,fill,18571357
18571355,esposa,esposa,18571356
18571355,jefe,jefe,18571355
18571359,null,altres,18571365
18571359,null,altres,18571364
18571359,null,altres,18571363
18571359,null,altres,18571362
18571359,altres,altres,18571361
18571359,null,altres,18571360
18571359,jefe,jefe,18571359
18571366,null,altres,18571368
18571366,altres,altres,18571367
18571366,jefe,jefe,18571366
18571369,esposa,esposa,18571370
18571369,jefe,jefe,18571369
18571371,null,familiar,18571373
18571371,null,familiar,18571372
18571371,jefe,jefe,18571371
18571375,null,servents,18571378
18571375,null,servents,18571377
18571375,null,altres,18571376
18571375,jefe,jefe,18571375
18571379,null,fill,18571384
18571379,null,filla,18571383
18571379,null,filla,18571382
18571379,null,filla,18571381
18571379,esposa,esposa,18571380
18571379,jefe,jefe,18571379
18571385,filla,filla,18571387
18571385,esposa,esposa,18571386
18571385,jefe,jefe,18571385
18571388,null,altres,18571399
18571388,null,parents,18571398
18571388,filla,filla,18571397
18571388,filla,filla,18571396
18571388,fill,fill,18571395
18571388,filla,filla,18571394
18571388,filla,filla,18571393
18571388,null,filla,18571392
18571388,null,filla,18571391
18571388,null,filla,18571390
18571388,esposa,esposa,18571389
18571388,jefe,jefe,18571388
18571400,filla,filla,18571405
18571400,filla,filla,18571404
18571400,null,fill,18571403
18571400,null,fill,18571402
18571400,esposa,esposa,18571401
18571400,jefe,jefe,18571400
18571406,null,parents,18571409
18571406,fill,fill,18571408
18571406,esposa,esposa,18571407
18571406,jefe,jefe,18571406
18571410,germa,germa,18571413
18571410,null,filla,18571412
18571410,esposa,esposa,18571411
18571410,jefe,jefe,18571410
18571414,servents,servents,18571416
18571414,servents,servents,18571415
18571414,jefe,jefe,18571414
18571417,fill,fill,18571420
18571417,null,filla,18571419
18571417,esposa,esposa,18571418
18571417,jefe,jefe,18571417
18571421,null,filla,18571424
18571421,filla,filla,18571423
18571421,esposa,esposa,18571422
18571421,jefe,jefe,18571421
18571425,null,fill,18571427
18571425,esposa,esposa,18571426
18571425,jefe,jefe,18571425
18571428,fill,fill,18571431
18571428,null,filla,18571430
18571428,esposa,esposa,18571429
18571428,jefe,jefe,18571428
18571432,null,altres,18571437
18571432,null,altres,18571436
18571432,null,altres,18571435
18571432,null,altres,18571434
18571432,null,altres,18571433
18571432,jefe,jefe,18571432
18571438,parents,parents,18571447
18571438,parents,parents,18571446
18571438,null,parents,18571445
18571438,parents,parents,18571444
18571438,null,parents,18571443
18571438,null,parents,18571442
18571438,parents,parents,18571441
18571438,null,parents,18571440
18571438,null,mare,18571439
18571438,jefe,jefe,18571438
18571448,filla,filla,18571451
18571448,fill,fill,18571450
18571448,esposa,esposa,18571449
18571448,jefe,jefe,18571448
18571452,null,filla,18571456
18571452,filla,filla,18571455
18571452,fill,fill,18571454
18571452,esposa,esposa,18571453
18571452,jefe,jefe,18571452
18571457,null,fill,18571463
18571457,null,filla,18571462
18571457,null,filla,18571461
18571457,null,filla,18571460
18571457,null,fill,18571459
18571457,esposa,esposa,18571458
18571457,jefe,jefe,18571457
18571464,null,altres,18571487
18571464,null,altres,18571486
18571464,null,altres,18571485
18571464,null,altres,18571484
18571464,null,altres,18571483
18571464,null,altres,18571482
18571464,null,altres,18571481
18571464,null,altres,18571480
18571464,null,altres,18571479
18571464,null,altres,18571478
18571464,null,altres,18571477
18571464,null,altres,18571476
18571464,null,altres,18571475
18571464,null,altres,18571474
18571464,null,altres,18571473
18571464,null,altres,18571472
18571464,null,altres,18571471
18571464,null,altres,18571470
18571464,null,altres,18571469
18571464,null,altres,18571468
18571464,null,altres,18571467
18571464,null,altres,18571466
18571464,esposa,esposa,18571465
18571464,jefe,jefe,18571464
18571488,jefe,jefe,18571488
18571489,jefe,jefe,18571489
18571490,jefe,jefe,18571490
18571491,null,parents,18571492
18571491,jefe,jefe,18571491
18571493,null,altres,18571496
18571493,null,altres,18571495
18571493,null,altres,18571494
18571493,jefe,jefe,18571493
18571497,null,altres,18571502
18571497,null,altres,18571501
18571497,null,altres,18571500
18571497,null,altres,18571499
18571497,esposa,esposa,18571498
18571497,jefe,jefe,18571497
18571503,null,parents,18571507
18571503,null,parents,18571506
18571503,null,parents,18571505
18571503,esposa,esposa,18571504
18571503,jefe,jefe,18571503
18571508,jefe,jefe,18571508
18571509,altres,altres,18571516
18571509,null,parents,18571515
18571509,null,filla,18571514
18571509,null,filla,18571513
18571509,null,fill,18571512
18571509,parents,parents,18571511
18571509,esposa,esposa,18571510
18571509,jefe,jefe,18571509
18571517,filla,filla,18571522
18571517,null,fill,18571521
18571517,filla,filla,18571520
18571517,filla,filla,18571519
18571517,esposa,esposa,18571518
18571517,jefe,jefe,18571517
18571523,net,net,18571530
18571523,fill,fill,18571529
18571523,null,filla,18571528
18571523,null,fill,18571527
18571523,null,jove,18571526
18571523,fill,fill,18571525
18571523,esposa,esposa,18571524
18571523,jefe,jefe,18571523
18571531,filla,filla,18571533
18571531,esposa,esposa,18571532
18571531,jefe,jefe,18571531
18571534,filla,filla,18571538
18571534,filla,filla,18571537
18571534,null,jove,18571536
18571534,fill,fill,18571535
18571534,jefe,jefe,18571534
18571539,null,filla,18571543
18571539,null,fill,18571542
18571539,null,sogre,18571541
18571539,esposa,esposa,18571540
18571539,jefe,jefe,18571539
18571544,filla,filla,18571551
18571544,filla,filla,18571550
18571544,filla,filla,18571549
18571544,filla,filla,18571548
18571544,fill,fill,18571547
18571544,fill,fill,18571546
18571544,esposa,esposa,18571545
18571544,jefe,jefe,18571544
18571552,null,filla,18571555
18571552,null,filla,18571554
18571552,null,fill,18571553
18571552,jefe,jefe,18571552
18571556,jefe,jefe,18571556
18571557,null,filla,18571559
18571557,esposa,esposa,18571558
18571557,jefe,jefe,18571557
18571560,null,fill,18571563
18571560,null,fill,18571562
18571560,esposa,esposa,18571561
18571560,jefe,jefe,18571560
18571564,null,servents,18571571
18571564,null,fill,18571570
18571564,null,fill,18571569
18571564,null,filla,18571568
18571564,null,filla,18571567
18571564,null,filla,18571566
18571564,filla,filla,18571565
18571564,jefe,jefe,18571564
18571572,null,filla,18571577
18571572,null,filla,18571576
18571572,null,filla,18571575
18571572,null,fill,18571574
18571572,esposa,esposa,18571573
18571572,jefe,jefe,18571572
18571578,germana,germana,18571580
18571578,germa,germa,18571579
18571578,jefe,jefe,18571578
18571581,filla,filla,18571588
18571581,filla,filla,18571587
18571581,filla,filla,18571586
18571581,filla,filla,18571585
18571581,filla,filla,18571584
18571581,filla,filla,18571583
18571581,esposa,esposa,18571582
18571581,jefe,jefe,18571581
18571589,esposa,esposa,18571590
18571589,jefe,jefe,18571589
18571591,parents,parents,18571594
18571591,null,fill,18571593
18571591,null,fill,18571592
18571591,jefe,jefe,18571591
18571595,parents,parents,18571597
18571595,null,parents,18571596
18571595,jefe,jefe,18571595
18571598,null,filla,18571600
18571598,esposa,esposa,18571599
18571598,jefe,jefe,18571598
18571601,null,parents,18571604
18571601,null,parents,18571603
18571601,null,parents,18571602
18571601,jefe,jefe,18571601
18571605,esposa,esposa,18571606
18571605,jefe,jefe,18571605
18571607,null,altres,18571609
18571607,null,altres,18571608
18571607,jefe,jefe,18571607
18571610,filla,filla,18571613
18571610,fill,fill,18571612
18571610,esposa,esposa,18571611
18571610,jefe,jefe,18571610
18571614,neta,neta,18571618
18571614,net,net,18571617
18571614,net,net,18571616
18571614,filla,filla,18571615
18571614,jefe,jefe,18571614
18571619,null,jove,18571624
18571619,fill,fill,18571623
18571619,filla,filla,18571622
18571619,fill,fill,18571621
18571619,esposa,esposa,18571620
18571619,jefe,jefe,18571619
18571625,esposa,esposa,18571626
18571625,jefe,jefe,18571625
18571627,null,filla,18571631
18571627,fill,fill,18571630
18571627,null,filla,18571629
18571627,esposa,esposa,18571628
18571627,jefe,jefe,18571627
18571632,fill,fill,18571635
18571632,null,filla,18571634
18571632,esposa,esposa,18571633
18571632,jefe,jefe,18571632
18571636,net,net,18571642
18571636,null,fill,18571641
18571636,fill,fill,18571640
18571636,null,parents,18571639
18571636,fill,fill,18571638
18571636,esposa,esposa,18571637
18571636,jefe,jefe,18571636
18571643,null,altres,18571648
18571643,null,altres,18571647
18571643,null,altres,18571646
18571643,null,altres,18571645
18571643,null,altres,18571644
18571643,jefe,jefe,18571643
18571649,null,filla,18571654
18571649,null,filla,18571653
18571649,filla,filla,18571652
18571649,filla,filla,18571651
18571649,esposa,esposa,18571650
18571649,jefe,jefe,18571649
18571655,null,altres,18571663
18571655,null,filla,18571662
18571655,null,filla,18571661
18571655,filla,filla,18571660
18571655,fill,fill,18571659
18571655,null,filla,18571658
18571655,filla,filla,18571657
18571655,esposa,esposa,18571656
18571655,jefe,jefe,18571655
18571664,fill,fill,18571666
18571664,null,parents,18571665
18571664,jefe,jefe,18571664
18571667,fill,fill,18571672
18571667,fill,fill,18571671
18571667,filla,filla,18571670
18571667,filla,filla,18571669
18571667,filla,filla,18571668
18571667,jefe,jefe,18571667
18571673,filla,filla,18571675
18571673,esposa,esposa,18571674
18571673,jefe,jefe,18571673
18571676,esposa,esposa,18571677
18571676,jefe,jefe,18571676
18571678,null,fill,18571685
18571678,null,fill,18571684
18571678,null,fill,18571683
18571678,null,fill,18571682
18571678,null,germa,18571681
18571678,null,mare,18571680
18571678,esposa,esposa,18571679
18571678,jefe,jefe,18571678
18571686,null,familiar,18571691
18571686,fill,fill,18571690
18571686,fill,fill,18571689
18571686,filla,filla,18571688
18571686,esposa,esposa,18571687
18571686,jefe,jefe,18571686
